date,municipality,consumption_kwh,production_mlr_prediction,production_mlr_residual_kwh
2023-01-29,Senator Ninoy Aquino,22890.95,21856.47519133934,1034.4748086606596
2023-01-30,Senator Ninoy Aquino,23778.66,29363.80976178393,-5585.14976178393
2023-01-31,Senator Ninoy Aquino,23692.08,25255.11536166366,-1563.0353616636567
2023-02-01,Senator Ninoy Aquino,23449.15,25980.18120539636,-2531.031205396357
2023-02-02,Senator Ninoy Aquino,23894.9,24329.805542642007,-434.90554264200546
2023-02-03,Senator Ninoy Aquino,23767.68,25335.026806552996,-1567.346806552996
2023-02-04,Senator Ninoy Aquino,23992.29,20751.88429352187,3240.40570647813
2023-02-05,Senator Ninoy Aquino,23545.52,21837.380104078606,1708.1398959213948
2023-02-06,Senator Ninoy Aquino,23234.17,24079.796162482522,-845.6261624825238
2023-02-07,Senator Ninoy Aquino,24088.88,24198.38844614924,-109.50844614924063
2023-02-08,Senator Ninoy Aquino,24024.04,25876.081658104973,-1852.0416581049722
2023-02-09,Senator Ninoy Aquino,23572.09,24273.29453943522,-701.2045394352208
2023-02-10,Senator Ninoy Aquino,23179.81,25092.09700204807,-1912.2870020480696
2023-02-11,Senator Ninoy Aquino,23964.05,23749.74767518454,214.30232481546045
2023-02-12,Senator Ninoy Aquino,23480.91,23683.427969202334,-202.51796920233392
2023-02-13,Senator Ninoy Aquino,22628.69,25999.061705926808,-3370.371705926809
2023-02-14,Senator Ninoy Aquino,23495.92,23510.75778384339,-14.837783843391662
2023-02-15,Senator Ninoy Aquino,23638.9,24244.346457690852,-605.4464576908504
2023-02-16,Senator Ninoy Aquino,24181.72,26208.6464564154,-2026.9264564154
2023-02-17,Senator Ninoy Aquino,23742.12,25378.220516281268,-1636.100516281269
2023-02-18,Senator Ninoy Aquino,24346.9,26848.69661069732,-2501.796610697318
2023-02-19,Senator Ninoy Aquino,24186.48,25410.679329232742,-1224.1993292327425
2023-02-20,Senator Ninoy Aquino,23352.48,23435.602300608076,-83.12230060807633
2023-02-21,Senator Ninoy Aquino,23070.89,24086.757594715542,-1015.8675947155425
2023-02-22,Senator Ninoy Aquino,23609.59,25167.517199200072,-1557.9271992000722
2023-02-23,Senator Ninoy Aquino,23630.62,22509.553965017432,1121.0660349825666
2023-02-24,Senator Ninoy Aquino,23212.89,20929.605571500208,2283.284428499792
2023-02-25,Senator Ninoy Aquino,23197.55,22494.76058806297,702.7894119370285
2023-02-26,Senator Ninoy Aquino,23995.54,21828.197157820236,2167.3428421797653
2023-02-27,Senator Ninoy Aquino,23500.55,25415.29635017891,-1914.7463501789098
2023-02-28,Senator Ninoy Aquino,23306.24,25406.735956543263,-2100.495956543262
2023-03-01,Senator Ninoy Aquino,23447.4,24022.13626610869,-574.7362661086881
2023-03-02,Senator Ninoy Aquino,24312.08,25939.408481169787,-1627.328481169785
2023-03-03,Senator Ninoy Aquino,23866.07,24920.193990483167,-1054.1239904831673
2023-03-04,Senator Ninoy Aquino,23016.77,20584.8353447052,2431.934655294801
2023-03-05,Senator Ninoy Aquino,23272.33,21743.11730122691,1529.2126987730917
2023-03-06,Senator Ninoy Aquino,22877.43,25283.08620478681,-2405.65620478681
2023-03-07,Senator Ninoy Aquino,22539.37,22649.30928024149,-109.93928024149136
2023-03-08,Senator Ninoy Aquino,21936.45,21069.643971566336,866.8060284336643
2023-03-09,Senator Ninoy Aquino,22529.09,25009.329844510103,-2480.2398445101026
2023-03-10,Senator Ninoy Aquino,23459.15,25520.753389402424,-2061.603389402422
2023-03-11,Senator Ninoy Aquino,23219.33,25468.00332245906,-2248.673322459057
2023-03-12,Senator Ninoy Aquino,23858.22,25338.2825361787,-1480.0625361786988
2023-03-13,Senator Ninoy Aquino,22322.4,26439.487195190777,-4117.087195190776
2023-03-14,Senator Ninoy Aquino,22409.34,23620.213231260717,-1210.8732312607171
2023-03-15,Senator Ninoy Aquino,22831.11,23925.151846165718,-1094.0418461657173
2023-03-16,Senator Ninoy Aquino,23451.26,23251.91170550271,199.34829449728932
2023-03-17,Senator Ninoy Aquino,23754.57,27809.576261287497,-4055.006261287497
2023-03-18,Senator Ninoy Aquino,25337.42,27217.49388141369,-1880.073881413693
2023-03-19,Senator Ninoy Aquino,24195.7,24820.872147190297,-625.1721471902965
2023-03-20,Senator Ninoy Aquino,23791.97,26909.522072532425,-3117.552072532424
2023-03-21,Senator Ninoy Aquino,24625.15,24245.442664775685,379.7073352243169
2023-03-22,Senator Ninoy Aquino,23448.41,24880.317625648127,-1431.9076256481276
2023-03-23,Senator Ninoy Aquino,23822.93,25554.90655746209,-1731.9765574620906
2023-03-24,Senator Ninoy Aquino,24099.31,24401.540590969104,-302.2305909691022
2023-03-25,Senator Ninoy Aquino,24327.23,25876.729123200108,-1549.4991232001084
2023-03-26,Senator Ninoy Aquino,23324.46,23482.12551029904,-157.66551029904076
2023-03-27,Senator Ninoy Aquino,23788.76,24322.34003466239,-533.580034662391
2023-03-28,Senator Ninoy Aquino,22699.99,22296.899809625447,403.09019037455437
2023-03-29,Senator Ninoy Aquino,23570.51,26787.559324339858,-3217.0493243398596
2023-03-30,Senator Ninoy Aquino,23119.6,22494.61109673364,624.9889032663596
2023-03-31,Senator Ninoy Aquino,22905.92,22257.543502712724,648.3764972872741
2023-04-01,Senator Ninoy Aquino,23904.43,24690.468505178967,-786.0385051789672
2023-04-02,Senator Ninoy Aquino,24469.2,23916.038490866966,553.161509133035
2023-04-03,Senator Ninoy Aquino,23513.17,25717.856061287937,-2204.686061287939
2023-04-04,Senator Ninoy Aquino,23982.52,26229.853683704685,-2247.3336837046845
2023-04-05,Senator Ninoy Aquino,23817.43,24071.995186171294,-254.56518617129404
2023-04-06,Senator Ninoy Aquino,23992.08,22294.317849952957,1697.762150047045
2023-04-07,Senator Ninoy Aquino,24025.36,23051.38898403087,973.9710159691313
2023-04-08,Senator Ninoy Aquino,23758.05,20981.14617900319,2776.9038209968094
2023-04-09,Senator Ninoy Aquino,23623.8,20660.42963623088,2963.370363769118
2023-04-10,Senator Ninoy Aquino,23759.57,29564.055636259927,-5804.485636259928
2023-04-11,Senator Ninoy Aquino,22861.73,22936.247349008416,-74.5173490084162
2023-04-12,Senator Ninoy Aquino,22187.15,21910.780048485132,276.3699515148692
2023-04-13,Senator Ninoy Aquino,21976.69,21176.58085189862,800.1091481013791
2023-04-14,Senator Ninoy Aquino,22850.67,23430.261035209274,-579.591035209276
2023-04-15,Senator Ninoy Aquino,23716.35,21292.145343900433,2424.204656099566
2023-04-16,Senator Ninoy Aquino,23680.6,23381.5301047474,299.06989525259996
2023-04-17,Senator Ninoy Aquino,23155.39,26096.04968129717,-2940.6596812971693
2023-04-18,Senator Ninoy Aquino,23314.62,21972.637323587398,1341.982676412601
2023-04-19,Senator Ninoy Aquino,23873.0,21912.044148455374,1960.955851544626
2023-04-20,Senator Ninoy Aquino,24129.66,23337.224534458142,792.4354655418574
2023-04-21,Senator Ninoy Aquino,23222.17,21305.250172910906,1916.919827089092
2023-04-22,Senator Ninoy Aquino,23895.04,23918.849336744606,-23.80933674460539
2023-04-23,Senator Ninoy Aquino,25460.64,24874.080022662492,586.559977337507
2023-04-24,Senator Ninoy Aquino,24681.47,25566.57278204018,-885.1027820401796
2023-04-25,Senator Ninoy Aquino,23541.27,23911.583603416933,-370.3136034169329
2023-04-26,Senator Ninoy Aquino,23747.25,25274.05360278816,-1526.8036027881608
2023-04-27,Senator Ninoy Aquino,23794.98,22498.373969034146,1296.6060309658533
2023-04-28,Senator Ninoy Aquino,24154.52,25939.333439491667,-1784.813439491667
2023-04-29,Senator Ninoy Aquino,24641.45,25125.514145439724,-484.0641454397228
2023-04-30,Senator Ninoy Aquino,25223.92,24413.250498162644,810.6695018373539
2023-05-01,Senator Ninoy Aquino,23348.38,20726.145472253113,2622.2345277468885
2023-05-02,Senator Ninoy Aquino,23656.58,22783.239761203396,873.3402387966053
2023-05-03,Senator Ninoy Aquino,22873.25,21538.07229299188,1335.177707008119
2023-05-04,Senator Ninoy Aquino,24002.99,25705.923735479206,-1702.9337354792042
2023-05-05,Senator Ninoy Aquino,23600.61,24519.079575327156,-918.4695753271553
2023-05-06,Senator Ninoy Aquino,24277.85,22260.827939538103,2017.0220604618953
2023-05-07,Senator Ninoy Aquino,24170.75,24854.39352261719,-683.6435226171889
2023-05-08,Senator Ninoy Aquino,23724.8,24926.56144668877,-1201.7614466887717
2023-05-09,Senator Ninoy Aquino,24837.49,28798.957263493176,-3961.467263493174
2023-05-10,Senator Ninoy Aquino,24005.34,25611.82978037995,-1606.4897803799504
2023-05-11,Senator Ninoy Aquino,23427.32,23580.617927288047,-153.2979272880475
2023-05-12,Senator Ninoy Aquino,22765.35,24697.200855031893,-1931.8508550318948
2023-05-13,Senator Ninoy Aquino,22805.68,23265.998970656106,-460.3189706561061
2023-05-14,Senator Ninoy Aquino,23834.16,24605.454811308027,-771.2948113080274
2023-05-15,Senator Ninoy Aquino,23378.05,29445.25990221053,-6067.209902210532
2023-05-16,Senator Ninoy Aquino,23401.77,25843.28122554152,-2441.511225541519
2023-05-17,Senator Ninoy Aquino,24941.78,27414.843576520543,-2473.0635765205443
2023-05-18,Senator Ninoy Aquino,24865.21,24524.803577286344,340.40642271365505
2023-05-19,Senator Ninoy Aquino,24855.53,24442.598021168906,412.93197883109315
2023-05-20,Senator Ninoy Aquino,24476.09,19650.015460235503,4826.074539764497
2023-05-21,Senator Ninoy Aquino,24403.4,23403.50609686211,999.8939031378904
2023-05-22,Senator Ninoy Aquino,23479.74,27018.93252128517,-3539.1925212851675
2023-05-23,Senator Ninoy Aquino,24178.76,25665.540928537033,-1486.780928537035
2023-05-24,Senator Ninoy Aquino,23170.86,24779.00738317409,-1608.1473831740877
2023-05-25,Senator Ninoy Aquino,23716.35,25421.531663467256,-1705.1816634672577
2023-05-26,Senator Ninoy Aquino,23742.65,23956.392982586985,-213.742982586984
2023-05-27,Senator Ninoy Aquino,24303.9,23055.02698388972,1248.873016110283
2023-05-28,Senator Ninoy Aquino,25171.96,26127.930712653273,-955.970712653274
2023-05-29,Senator Ninoy Aquino,24530.07,27909.271513601423,-3379.2015136014234
2023-05-30,Senator Ninoy Aquino,24392.88,24667.702472943056,-274.8224729430549
2023-05-31,Senator Ninoy Aquino,24685.28,25233.756476065217,-548.4764760652179
2023-06-01,Senator Ninoy Aquino,24067.76,24791.194906970242,-723.4349069702439
2023-06-02,Senator Ninoy Aquino,23777.69,26375.838482182597,-2598.148482182598
2023-06-03,Senator Ninoy Aquino,23626.93,23519.803255876617,107.1267441233831
2023-06-04,Senator Ninoy Aquino,23444.58,22593.19366947392,851.386330526082
2023-06-05,Senator Ninoy Aquino,23508.5,25598.264558426446,-2089.7645584264465
2023-06-06,Senator Ninoy Aquino,23410.22,20975.616904805654,2434.6030951943467
2023-06-07,Senator Ninoy Aquino,23543.8,21737.22022736793,1806.5797726320707
2023-06-08,Senator Ninoy Aquino,24859.73,24902.134737477725,-42.404737477725575
2023-06-09,Senator Ninoy Aquino,24128.48,24570.355722654025,-441.8757226540256
2023-06-10,Senator Ninoy Aquino,24017.31,25167.66014808661,-1150.350148086607
2023-06-11,Senator Ninoy Aquino,24535.62,25330.62871127398,-795.008711273982
2023-06-12,Senator Ninoy Aquino,22680.06,21956.066567002345,723.9934329976568
2023-06-13,Senator Ninoy Aquino,24403.36,24482.065921048958,-78.70592104895695
2023-06-14,Senator Ninoy Aquino,23471.8,26689.79398574176,-3217.9939857417594
2023-06-15,Senator Ninoy Aquino,23982.61,24753.54408819136,-770.9340881913595
2023-06-16,Senator Ninoy Aquino,23476.08,21598.18583867215,1877.8941613278512
2023-06-17,Senator Ninoy Aquino,23764.71,23272.660931442773,492.04906855722584
2023-06-18,Senator Ninoy Aquino,23392.86,21125.554717563442,2267.3052824365586
2023-06-19,Senator Ninoy Aquino,23551.34,27568.41374876984,-4017.073748769839
2023-06-20,Senator Ninoy Aquino,24036.31,24945.552793595314,-909.2427935953128
2023-06-21,Senator Ninoy Aquino,24404.5,26668.8731134725,-2264.3731134724985
2023-06-22,Senator Ninoy Aquino,23897.16,26090.110393936528,-2192.9503939365277
2023-06-23,Senator Ninoy Aquino,24394.48,26776.72726501598,-2382.24726501598
2023-06-24,Senator Ninoy Aquino,24573.54,23550.77800139883,1022.7619986011705
2023-06-25,Senator Ninoy Aquino,24279.6,24209.95256338746,69.64743661254033
2023-06-26,Senator Ninoy Aquino,23321.0,25468.31804117212,-2147.3180411721187
2023-06-27,Senator Ninoy Aquino,23178.04,22440.8035166474,737.2364833526008
2023-06-28,Senator Ninoy Aquino,21838.95,16880.84766636243,4958.102333637569
2023-06-29,Senator Ninoy Aquino,21599.0,17845.618722926985,3753.3812770730146
2023-06-30,Senator Ninoy Aquino,21538.58,21541.440847820246,-2.8608478202440892
2023-07-01,Senator Ninoy Aquino,21726.98,19517.064182543945,2209.9158174560544
2023-07-02,Senator Ninoy Aquino,23542.31,20893.334674397927,2648.975325602074
2023-07-03,Senator Ninoy Aquino,22217.21,25394.388194247982,-3177.178194247983
2023-07-04,Senator Ninoy Aquino,21631.74,20264.39599387817,1367.3440061218316
2023-07-05,Senator Ninoy Aquino,22798.09,21563.14080449758,1234.9491955024205
2023-07-06,Senator Ninoy Aquino,22366.77,21867.632748211086,499.137251788914
2023-07-07,Senator Ninoy Aquino,22810.89,21860.700688728808,950.1893112711914
2023-07-08,Senator Ninoy Aquino,22903.87,17239.008212568828,5664.861787431171
2023-07-09,Senator Ninoy Aquino,23958.9,25621.312161808317,-1662.4121618083154
2023-07-10,Senator Ninoy Aquino,23490.7,25450.872188625683,-1960.1721886256819
2023-07-11,Senator Ninoy Aquino,23550.74,25266.38183328808,-1715.6418332880785
2023-07-12,Senator Ninoy Aquino,22451.55,19022.887563568307,3428.662436431692
2023-07-13,Senator Ninoy Aquino,22797.41,21276.10587535672,1521.3041246432804
2023-07-14,Senator Ninoy Aquino,23268.62,19310.024910403597,3958.5950895964015
2023-07-15,Senator Ninoy Aquino,23571.46,19832.14790096697,3739.312099033028
2023-07-16,Senator Ninoy Aquino,23186.28,22634.88297494154,551.3970250584571
2023-07-17,Senator Ninoy Aquino,22870.91,24612.946964750958,-1742.0369647509578
2023-07-18,Senator Ninoy Aquino,22794.38,21681.545012438597,1112.834987561404
2023-07-19,Senator Ninoy Aquino,23287.21,21819.91096108698,1467.299038913021
2023-07-20,Senator Ninoy Aquino,22586.92,23163.601993503427,-576.6819935034291
2023-07-21,Senator Ninoy Aquino,22990.85,21112.039498459133,1878.8105015408655
2023-07-22,Senator Ninoy Aquino,24164.2,22458.58034310786,1705.6196568921405
2023-07-23,Senator Ninoy Aquino,24209.93,21484.084396602768,2725.8456033972325
2023-07-24,Senator Ninoy Aquino,23844.09,25158.063021841543,-1313.9730218415425
2023-07-25,Senator Ninoy Aquino,23433.75,21733.381008565753,1700.3689914342467
2023-07-26,Senator Ninoy Aquino,23133.56,22733.366108565475,400.19389143452645
2023-07-27,Senator Ninoy Aquino,23412.11,22586.294282638326,825.8157173616746
2023-07-28,Senator Ninoy Aquino,23973.73,25144.669396913116,-1170.939396913116
2023-07-29,Senator Ninoy Aquino,23780.57,23341.487259683745,439.0827403162548
2023-07-30,Senator Ninoy Aquino,23235.91,21542.69398266845,1693.2160173315497
2023-07-31,Senator Ninoy Aquino,23651.66,25692.343248951514,-2040.6832489515145
2023-08-01,Senator Ninoy Aquino,23558.85,25604.988712581937,-2046.1387125819383
2023-08-02,Senator Ninoy Aquino,23951.64,22374.89050927965,1576.7494907203509
2023-08-03,Senator Ninoy Aquino,23383.23,22945.279534307763,437.9504656922363
2023-08-04,Senator Ninoy Aquino,23468.51,24056.09092905512,-587.5809290551224
2023-08-05,Senator Ninoy Aquino,23845.99,23353.596596648218,492.3934033517835
2023-08-06,Senator Ninoy Aquino,23598.42,21092.249697079907,2506.1703029200908
2023-08-07,Senator Ninoy Aquino,22492.68,21665.88583402823,826.794165971769
2023-08-08,Senator Ninoy Aquino,22914.09,23514.267455483074,-600.1774554830736
2023-08-09,Senator Ninoy Aquino,23467.13,24365.106998700307,-897.9769987003056
2023-08-10,Senator Ninoy Aquino,23264.2,22231.974565024902,1032.2254349750983
2023-08-11,Senator Ninoy Aquino,23325.13,25335.359453212848,-2010.2294532128471
2023-08-12,Senator Ninoy Aquino,23375.91,21792.60683632872,1583.3031636712803
2023-08-13,Senator Ninoy Aquino,22859.65,20291.66970473512,2567.9802952648824
2023-08-14,Senator Ninoy Aquino,22282.87,25877.372987268365,-3594.5029872683663
2023-08-15,Senator Ninoy Aquino,23163.97,25434.318919577738,-2270.3489195777365
2023-08-16,Senator Ninoy Aquino,23324.16,23644.640998874605,-320.4809988746056
2023-08-17,Senator Ninoy Aquino,22913.58,22391.400299789733,522.1797002102685
2023-08-18,Senator Ninoy Aquino,22395.05,23016.021351544267,-620.9713515442672
2023-08-19,Senator Ninoy Aquino,22710.03,21777.5137568942,932.5162431057979
2023-08-20,Senator Ninoy Aquino,23434.01,23293.21803307493,140.79196692506957
2023-08-21,Senator Ninoy Aquino,22931.91,22823.160570287328,108.74942971267228
2023-08-22,Senator Ninoy Aquino,23047.94,24674.639530558146,-1626.6995305581477
2023-08-23,Senator Ninoy Aquino,23859.91,24130.732687884345,-270.8226878843452
2023-08-24,Senator Ninoy Aquino,23762.55,24205.661973235212,-443.11197323521264
2023-08-25,Senator Ninoy Aquino,22451.33,22516.758603563147,-65.42860356314486
2023-08-26,Senator Ninoy Aquino,23155.65,22613.90059577555,541.7494042244507
2023-08-27,Senator Ninoy Aquino,22943.9,22728.50329000981,215.3967099901929
2023-08-28,Senator Ninoy Aquino,22406.81,21109.386364656617,1297.4236353433844
2023-08-29,Senator Ninoy Aquino,22753.15,21096.73670144134,1656.413298558662
2023-08-30,Senator Ninoy Aquino,22369.24,22678.55828658073,-309.31828658072845
2023-08-31,Senator Ninoy Aquino,22294.51,22366.76881399899,-72.25881399899299
2023-09-01,Senator Ninoy Aquino,22620.98,23479.62093256867,-858.6409325686691
2023-09-02,Senator Ninoy Aquino,23102.33,20318.71465089103,2783.6153491089717
2023-09-03,Senator Ninoy Aquino,24013.85,24668.250385335603,-654.4003853356044
2023-09-04,Senator Ninoy Aquino,24205.4,27295.414824066946,-3090.014824066944
2023-09-05,Senator Ninoy Aquino,23791.98,24032.52483193636,-240.54483193636042
2023-09-06,Senator Ninoy Aquino,23288.33,22962.59885705557,325.73114294443076
2023-09-07,Senator Ninoy Aquino,23520.89,24378.38439532478,-857.4943953247821
2023-09-08,Senator Ninoy Aquino,24110.77,26571.373494023133,-2460.603494023133
2023-09-09,Senator Ninoy Aquino,23529.34,24031.64506781245,-502.3050678124491
2023-09-10,Senator Ninoy Aquino,22876.6,20076.91626398411,2799.6837360158897
2023-09-11,Senator Ninoy Aquino,23035.51,27780.71680942681,-4745.206809426811
2023-09-12,Senator Ninoy Aquino,22560.1,21722.085355765652,838.0146442343466
2023-09-13,Senator Ninoy Aquino,22164.09,19027.102092249537,3136.987907750463
2023-09-14,Senator Ninoy Aquino,22725.13,24597.358715026447,-1872.2287150264456
2023-09-15,Senator Ninoy Aquino,22394.1,23980.034951729293,-1585.934951729294
2023-09-16,Senator Ninoy Aquino,23393.58,23312.790270729412,80.7897292705893
2023-09-17,Senator Ninoy Aquino,24193.99,22283.075639348324,1910.9143606516773
2023-09-18,Senator Ninoy Aquino,24174.84,27713.006872975668,-3538.1668729756675
2023-09-19,Senator Ninoy Aquino,22974.33,23142.874053806976,-168.54405380697426
2023-09-20,Senator Ninoy Aquino,21793.78,22503.66688168366,-709.8868816836621
2023-09-21,Senator Ninoy Aquino,22213.44,20907.57332249776,1305.8666775022393
2023-09-22,Senator Ninoy Aquino,22810.94,23864.44007920342,-1053.5000792034225
2023-09-23,Senator Ninoy Aquino,23080.74,21672.27854019407,1408.4614598059306
2023-09-24,Senator Ninoy Aquino,21738.82,18887.41949331996,2851.4005066800382
2023-09-25,Senator Ninoy Aquino,22011.44,24446.647982170594,-2435.2079821705956
2023-09-26,Senator Ninoy Aquino,21256.8,19711.332902935377,1545.467097064622
